Date,Lower Laithe,Ponden,Springhead Weir
10/09/1947,0.757,4.133,4.89
17/09/1947,0.757,3.0444,3.8014
24/09/1947,0.757,2.9716,3.7286
01/10/1947,0.757,3.7487,4.5057
08/10/1947,0.757,3.7616,4.5186
15/10/1947,0.757,3.7859,4.5429
22/10/1947,0.757,4.0201,4.7771
29/10/1947,0.757,2.6287,3.3857
05/11/1947,0.2,0.48,0.68
12/11/1947,0.2,0.48,0.68
19/11/1947,0.2,0.48,0.68
26/11/1947,0.2,0.48,0.68
03/12/1947,0.2,0.48,0.68
10/12/1947,0.2,0.48,0.68
17/12/1947,0.2,0.48,0.68
24/12/1947,0.2,0.48,0.68
01/01/1948,0.2,0.48,0.68
08/01/1948,0.2,0.48,0.68
15/01/1948,0.2,0.48,0.68
22/01/1948,0.2,0.48,0.68
29/01/1948,0.2,0.48,0.68
05/02/1948,0.2,0.48,0.68
12/02/1948,0.2,0.48,0.68
19/02/1948,0.2,0.48,0.68
26/02/1948,0.2,0.48,0.68
05/03/1948,0.2,0.48,0.68
12/03/1948,0.2,0.48,0.68
19/03/1948,0.2,0.48,0.68
26/03/1948,0.2,0.48,0.68
02/04/1948,0.2,0.48,0.68
09/04/1948,0.2,0.48,0.68
16/04/1948,0.2,0.48,0.68
23/04/1948,0.2,0.48,0.68
30/04/1948,0.2,0.48,0.68
07/05/1948,0.62143,0.48,1.10143
14/05/1948,0.757,2.033,2.79
21/05/1948,0.757,2.5416,3.2986
28/05/1948,0.757,0.76014,1.51714
04/06/1948,0.2,0.48,0.68
11/06/1948,0.2,0.48,0.68
18/06/1948,0.2,0.48,0.68
25/06/1948,0.2,0.48,0.68
02/07/1948,0.2,0.48,0.68
09/07/1948,0.757,1.285,2.042
16/07/1948,0.757,2.9087,3.6657
23/07/1948,0.757,3.1701,3.9271
30/07/1948,0.757,3.2059,3.9629
06/08/1948,0.757,1.7873,2.5443
13/08/1948,0.757,1.183,1.94
20/08/1948,0.2,0.48,0.68
27/08/1948,0.2,0.48,0.68
03/09/1948,0.2,0.48,0.68
10/09/1948,0.2,0.48,0.68
17/09/1948,0.2,0.48,0.68
24/09/1948,0.2,0.48,0.68
01/10/1948,0.757,1.8174,2.5744
08/10/1948,0.757,3.4901,4.2471
15/10/1948,0.757,0.80014,1.55714
22/10/1948,0.2,0.48,0.68
29/10/1948,0.2,0.48,0.68
05/11/1948,0.2,0.48,0.68
12/11/1948,0.2,0.48,0.68
19/11/1948,0.2,0.48,0.68
26/11/1948,0.2,0.48,0.68
03/12/1948,0.2,0.48,0.68
10/12/1948,0.2,0.48,0.68
17/12/1948,0.2,0.48,0.68
24/12/1948,0.2,0.48,0.68
01/01/1949,0.2,0.48,0.68
08/01/1949,0.2,0.48,0.68
15/01/1949,0.2,0.48,0.68
22/01/1949,0.2,0.48,0.68
29/01/1949,0.2,0.48,0.68
05/02/1949,0.2,0.48,0.68
12/02/1949,0.2,0.48,0.68
19/02/1949,0.2,0.48,0.68
26/02/1949,0.2,0.48,0.68
05/03/1949,0.2,0.48,0.68
12/03/1949,0.2,0.48,0.68
19/03/1949,0.2,0.48,0.68
26/03/1949,0.63286,0.48,1.11286
02/04/1949,0.2,0.48,0.68
09/04/1949,0.2,0.48,0.68
16/04/1949,0.2,0.48,0.68
23/04/1949,0.2,0.48,0.68
30/04/1949,0.2,0.48,0.68
07/05/1949,0.757,2.7001,3.4571
14/05/1949,0.757,3.083,3.84
21/05/1949,0.757,3.133,3.89
28/05/1949,0.757,2.0216,2.7786
04/06/1949,0.757,1.9101,2.6671
11/06/1949,0.757,3.1573,3.9143
18/06/1949,0.757,3.5287,4.2857
25/06/1949,0.757,3.6844,4.4414
02/07/1949,0.757,3.8116,4.5686
09/07/1949,0.757,3.4787,4.2357
16/07/1949,0.60714,0.48,1.08714
23/07/1949,0.757,2.7501,3.5071
30/07/1949,0.757,3.0187,3.7757
06/08/1949,0.2,0.48,0.68
13/08/1949,0.757,1.503,2.26
20/08/1949,0.757,3.1573,3.9143
27/08/1949,0.757,3.5887,4.3457
03/09/1949,0.757,3.7344,4.4914
10/09/1949,0.757,3.8373,4.5943
17/09/1949,0.757,3.8116,4.5686
24/09/1949,0.757,3.9087,4.6657
01/10/1949,0.757,3.9944,4.7514
08/10/1949,0.757,3.7601,4.5171
15/10/1949,0.2,0.48,0.68
22/10/1949,0.2,0.48,0.68
29/10/1949,0.2,0.48,0.68
05/11/1949,0.2,0.48,0.68
12/11/1949,0.2,0.48,0.68
19/11/1949,0.2,0.48,0.68
26/11/1949,0.2,0.48,0.68
03/12/1949,0.2,0.48,0.68
10/12/1949,0.2,0.48,0.68
17/12/1949,0.2,0.48,0.68
24/12/1949,0.2,0.48,0.68
01/01/1950,0.2,0.48,0.68
08/01/1950,0.2,0.48,0.68
15/01/1950,0.2,0.48,0.68
22/01/1950,0.2,0.48,0.68
29/01/1950,0.2,0.48,0.68
05/02/1950,0.2,0.48,0.68
12/02/1950,0.2,0.48,0.68
19/02/1950,0.2,0.48,0.68
26/02/1950,0.2,0.48,0.68
05/03/1950,0.2,0.48,0.68
12/03/1950,0.2,0.48,0.68
19/03/1950,0.2,0.48,0.68
26/03/1950,0.2,0.48,0.68
02/04/1950,0.2,0.48,0.68
09/04/1950,0.2,0.48,0.68
16/04/1950,0.2,0.48,0.68
23/04/1950,0.2,0.48,0.68
30/04/1950,0.2,0.48,0.68
07/05/1950,0.2,0.48,0.68
14/05/1950,0.2,0.48,0.68
21/05/1950,0.36219,0.48,0.84219
28/05/1950,0.757,1.3317,2.0887
04/06/1950,0.757,2.0216,2.7786
11/06/1950,0.757,2.2573,3.0143
18/06/1950,0.757,2.4187,3.1757
25/06/1950,0.757,2.5287,3.2857
02/07/1950,0.757,2.7116,3.4686
09/07/1950,0.757,2.6744,3.4314
16/07/1950,0.757,1.4773,2.2343
23/07/1950,0.2,0.48,0.68
30/07/1950,0.42183,0.48,0.90183
06/08/1950,0.2,0.48,0.68
13/08/1950,0.2,0.48,0.68
20/08/1950,0.2,0.48,0.68
27/08/1950,0.2,0.48,0.68
03/09/1950,0.2,0.48,0.68
10/09/1950,0.2,0.48,0.68
17/09/1950,0.2,0.48,0.68
24/09/1950,0.2,0.48,0.68
01/10/1950,0.2,0.48,0.68
08/10/1950,0.2,0.48,0.68
15/10/1950,0.2,0.48,0.68
22/10/1950,0.2,0.48,0.68
29/10/1950,0.2,0.48,0.68
05/11/1950,0.2,0.48,0.68
12/11/1950,0.2,0.48,0.68
19/11/1950,0.2,0.48,0.68
26/11/1950,0.2,0.48,0.68
03/12/1950,0.2,0.48,0.68
10/12/1950,0.2,0.48,0.68
17/12/1950,0.2,0.48,0.68
24/12/1950,0.2,0.48,0.68
01/01/1951,0.2,0.48,0.68
08/01/1951,0.2,0.48,0.68
15/01/1951,0.2,0.48,0.68
22/01/1951,0.2,0.48,0.68
29/01/1951,0.2,0.48,0.68
05/02/1951,0.2,0.48,0.68
12/02/1951,0.2,0.48,0.68
19/02/1951,0.2,0.48,0.68
26/02/1951,0.2,0.48,0.68
05/03/1951,0.2,0.48,0.68
12/03/1951,0.2,0.48,0.68
19/03/1951,0.2,0.48,0.68
26/03/1951,0.2,0.48,0.68
02/04/1951,0.2,0.48,0.68
09/04/1951,0.2,0.48,0.68
16/04/1951,0.2,0.48,0.68
23/04/1951,0.2,0.48,0.68
30/04/1951,0.2,0.48,0.68
07/05/1951,0.2,0.48,0.68
14/05/1951,0.2,0.48,0.68
21/05/1951,0.2,0.48,0.68
28/05/1951,0.757,0.68376,1.44076
04/06/1951,0.2,0.48,0.68
11/06/1951,0.757,2.4673,3.2243
18/06/1951,0.757,2.7359,3.4929
25/06/1951,0.757,2.923,3.68
02/07/1951,0.757,2.7359,3.4929
09/07/1951,0.757,2.7716,3.5286
16/07/1951,0.757,2.923,3.68
23/07/1951,0.757,3.0201,3.7771
30/07/1951,0.757,3.1716,3.9286
06/08/1951,0.757,2.9459,3.7029
13/08/1951,0.757,2.8116,3.5686
20/08/1951,0.757,2.8973,3.6543
27/08/1951,0.757,0.56586,1.32286
03/09/1951,0.2,0.48,0.68
10/09/1951,0.2,0.48,0.68
17/09/1951,0.39857,0.48,0.87857
24/09/1951,0.2,0.48,0.68
01/10/1951,0.2,0.48,0.68
08/10/1951,0.757,2.5094,3.2664
15/10/1951,0.757,2.7487,3.5057
22/10/1951,0.757,1.983,2.74
29/10/1951,0.2,0.48,0.68
05/11/1951,0.2,0.48,0.68
12/11/1951,0.2,0.48,0.68
19/11/1951,0.2,0.48,0.68
26/11/1951,0.2,0.48,0.68
03/12/1951,0.2,0.48,0.68
10/12/1951,0.2,0.48,0.68
17/12/1951,0.2,0.48,0.68
24/12/1951,0.2,0.48,0.68
01/01/1952,0.2,0.48,0.68
08/01/1952,0.2,0.48,0.68
15/01/1952,0.2,0.48,0.68
22/01/1952,0.2,0.48,0.68
29/01/1952,0.2,0.48,0.68
05/02/1952,0.2,0.48,0.68
12/02/1952,0.2,0.48,0.68
19/02/1952,0.2,0.48,0.68
26/02/1952,0.2,0.48,0.68
05/03/1952,0.2,0.48,0.68
12/03/1952,0.2,0.48,0.68
19/03/1952,0.2,0.48,0.68
26/03/1952,0.2,0.48,0.68
02/04/1952,0.2,0.48,0.68
09/04/1952,0.2,0.48,0.68
16/04/1952,0.2,0.48,0.68
23/04/1952,0.2,0.48,0.68
30/04/1952,0.2,0.48,0.68
07/05/1952,0.2,0.48,0.68
14/05/1952,0.2,0.48,0.68
21/05/1952,0.2,0.48,0.68
28/05/1952,0.757,2.7166,3.4736
04/06/1952,0.757,2.8601,3.6171
11/06/1952,0.757,2.9587,3.7157
18/06/1952,0.757,2.4044,3.1614
25/06/1952,0.757,2.6259,3.3829
02/07/1952,0.757,2.9459,3.7029
09/07/1952,0.757,3.0959,3.8529
16/07/1952,0.757,3.1959,3.9529
23/07/1952,0.757,3.3173,4.0743
30/07/1952,0.757,3.0444,3.8014
06/08/1952,0.2,0.48,0.68
13/08/1952,0.2,0.48,0.68
20/08/1952,0.2,0.48,0.68
27/08/1952,0.2,0.48,0.68
03/09/1952,0.2,0.48,0.68
10/09/1952,0.757,0.85424,1.61124
17/09/1952,0.757,2.8744,3.6314
24/09/1952,0.2,0.48,0.68
01/10/1952,0.2,0.48,0.68
08/10/1952,0.2,0.48,0.68
15/10/1952,0.2,0.48,0.68
22/10/1952,0.2,0.48,0.68
29/10/1952,0.2,0.48,0.68
05/11/1952,0.2,0.48,0.68
12/11/1952,0.2,0.48,0.68
19/11/1952,0.2,0.48,0.68
26/11/1952,0.2,0.48,0.68
03/12/1952,0.757,2.3944,3.1514
10/12/1952,0.2,0.48,0.68
17/12/1952,0.2,0.48,0.68
24/12/1952,0.2,0.48,0.68
01/01/1953,0.2,0.48,0.68
08/01/1953,0.2,0.48,0.68
15/01/1953,0.757,1.5187,2.2757
22/01/1953,0.2,0.48,0.68
29/01/1953,0.2,0.48,0.68
05/02/1953,0.2,0.48,0.68
12/02/1953,0.2,0.48,0.68
19/02/1953,0.2,0.48,0.68
26/02/1953,0.2,0.48,0.68
05/03/1953,0.2,0.48,0.68
12/03/1953,0.757,1.4544,2.2114
19/03/1953,0.757,3.1344,3.8914
26/03/1953,0.2,0.48,0.68
02/04/1953,0.2,0.48,0.68
09/04/1953,0.2,0.48,0.68
16/04/1953,0.2,0.48,0.68
23/04/1953,0.2,0.48,0.68
30/04/1953,0.2,0.48,0.68
07/05/1953,0.2,0.48,0.68
14/05/1953,0.757,2.6001,3.3571
21/05/1953,0.757,1.973,2.73
28/05/1953,0.2,0.48,0.68
04/06/1953,0.34857,0.48,0.82857
11/06/1953,0.2,0.48,0.68
18/06/1953,0.757,1.3301,2.0871
25/06/1953,0.2,0.48,0.68
02/07/1953,0.757,1.7759,2.5329
09/07/1953,0.2,0.48,0.68
16/07/1953,0.2,0.48,0.68
23/07/1953,0.2,0.48,0.68
30/07/1953,0.2,0.48,0.68
06/08/1953,0.2,0.48,0.68
13/08/1953,0.757,0.51871,1.27571
20/08/1953,0.2,0.48,0.68
27/08/1953,0.2,0.48,0.68
03/09/1953,0.2,0.48,0.68
10/09/1953,0.2,0.48,0.68
17/09/1953,0.2,0.48,0.68
24/09/1953,0.2,0.48,0.68
01/10/1953,0.2,0.48,0.68
08/10/1953,0.2,0.48,0.68
15/10/1953,0.2,0.48,0.68
22/10/1953,0.2,0.48,0.68
29/10/1953,0.2,0.48,0.68
05/11/1953,0.2,0.48,0.68
12/11/1953,0.2,0.48,0.68
19/11/1953,0.2,0.48,0.68
26/11/1953,0.2,0.48,0.68
03/12/1953,0.2,0.48,0.68
10/12/1953,0.2,0.48,0.68
17/12/1953,0.2,0.48,0.68
24/12/1953,0.2,0.48,0.68
01/01/1954,0.2,0.48,0.68
08/01/1954,0.2,0.48,0.68
15/01/1954,0.2,0.48,0.68
22/01/1954,0.2,0.48,0.68
29/01/1954,0.2,0.48,0.68
05/02/1954,0.2,0.48,0.68
12/02/1954,0.2,0.48,0.68
19/02/1954,0.2,0.48,0.68
26/02/1954,0.2,0.48,0.68
05/03/1954,0.2,0.48,0.68
12/03/1954,0.2,0.48,0.68
19/03/1954,0.2,0.48,0.68
26/03/1954,0.2,0.48,0.68
02/04/1954,0.2,0.48,0.68
09/04/1954,0.2,0.48,0.68
16/04/1954,0.757,1.0484,1.8054
23/04/1954,0.757,3.5401,4.2971
30/04/1954,0.757,3.2201,3.9771
07/05/1954,0.757,3.1816,3.9386
14/05/1954,0.757,3.4659,4.2229
21/05/1954,0.757,3.7344,4.4914
28/05/1954,0.757,1.4673,2.2243
04/06/1954,0.757,2.4044,3.1614
11/06/1954,0.757,1.663,2.42
18/06/1954,0.757,2.9973,3.7543
25/06/1954,0.757,3.4787,4.2357
02/07/1954,0.757,3.6116,4.3686
09/07/1954,0.757,3.6473,4.4043
16/07/1954,0.757,3.8116,4.5686
23/07/1954,0.2,0.48,0.68
30/07/1954,0.2,0.48,0.68
06/08/1954,0.2,0.48,0.68
13/08/1954,0.2,0.48,0.68
20/08/1954,0.2,0.48,0.68
27/08/1954,0.2,0.48,0.68
03/09/1954,0.2,0.48,0.68
10/09/1954,0.2,0.48,0.68
17/09/1954,0.2,0.48,0.68
24/09/1954,0.2,0.48,0.68
01/10/1954,0.2,0.48,0.68
08/10/1954,0.2,0.48,0.68
15/10/1954,0.2,0.48,0.68
22/10/1954,0.2,0.48,0.68
29/10/1954,0.2,0.48,0.68
05/11/1954,0.2,0.48,0.68
12/11/1954,0.2,0.48,0.68
19/11/1954,0.2,0.48,0.68
26/11/1954,0.2,0.48,0.68
03/12/1954,0.2,0.48,0.68
10/12/1954,0.2,0.48,0.68
17/12/1954,0.2,0.48,0.68
24/12/1954,0.2,0.48,0.68
01/01/1955,0.2,0.48,0.68
08/01/1955,0.2,0.48,0.68
15/01/1955,0.2,0.48,0.68
22/01/1955,0.2,0.48,0.68
29/01/1955,0.2,0.48,0.68
05/02/1955,0.2,0.48,0.68
12/02/1955,0.2,0.48,0.68
19/02/1955,0.2,0.48,0.68
26/02/1955,0.2,0.48,0.68
05/03/1955,0.757,2.9716,3.7286
12/03/1955,0.757,3.3173,4.0743
19/03/1955,0.2,0.48,0.68
26/03/1955,0.2,0.48,0.68
02/04/1955,0.2,0.48,0.68
09/04/1955,0.2,0.48,0.68
16/04/1955,0.2,0.48,0.68
23/04/1955,0.757,3.1801,3.9371
30/04/1955,0.2,0.48,0.68
07/05/1955,0.2,0.48,0.68
14/05/1955,0.2,0.48,0.68
21/05/1955,0.2,0.48,0.68
28/05/1955,0.2,0.48,0.68
04/06/1955,0.757,3.7359,4.4929
11/06/1955,0.757,3.3401,4.0971
18/06/1955,0.757,2.5944,3.3514
25/06/1955,0.757,3.7616,4.5186
02/07/1955,0.757,3.0473,3.8043
09/07/1955,0.757,3.8344,4.5914
16/07/1955,0.757,4.1087,4.8657
23/07/1955,0.757,4.2159,4.9729
30/07/1955,0.757,4.293,5.05
06/08/1955,0.757,4.3701,5.1271
13/08/1955,0.757,4.3701,5.1271
20/08/1955,0.757,4.4059,5.1629
27/08/1955,0.757,4.4516,5.2086
03/09/1955,0.757,4.293,5.05
10/09/1955,0.757,4.2416,4.9986
17/09/1955,0.757,4.2159,4.9729
24/09/1955,0.757,4.293,5.05
01/10/1955,0.757,4.1444,4.9014
08/10/1955,0.757,4.1316,4.8886
15/10/1955,0.757,2.0473,2.8043
22/10/1955,0.2,0.48,0.68
29/10/1955,0.2,0.48,0.68
05/11/1955,0.2,0.48,0.68
12/11/1955,0.2,0.48,0.68
19/11/1955,0.757,1.5059,2.2629
26/11/1955,0.757,2.9473,3.7043
03/12/1955,0.2,0.48,0.68
10/12/1955,0.2,0.48,0.68
17/12/1955,0.2,0.48,0.68
24/12/1955,0.2,0.48,0.68
01/01/1956,0.2,0.48,0.68
08/01/1956,0.2,0.48,0.68
15/01/1956,0.2,0.48,0.68
22/01/1956,0.2,0.48,0.68
29/01/1956,0.2,0.48,0.68
05/02/1956,0.2,0.48,0.68
12/02/1956,0.2,0.48,0.68
19/02/1956,0.2,0.48,0.68
26/02/1956,0.2,0.48,0.68
05/03/1956,0.2,0.48,0.68
12/03/1956,0.2,0.48,0.68
19/03/1956,0.2,0.48,0.68
26/03/1956,0.2,0.48,0.68
02/04/1956,0.757,1.2059,1.9629
09/04/1956,0.2,0.48,0.68
16/04/1956,0.2,0.48,0.68
23/04/1956,0.2,0.48,0.68
30/04/1956,0.2,0.48,0.68
07/05/1956,0.2,0.48,0.68
14/05/1956,0.2,0.48,0.68
21/05/1956,0.2,0.48,0.68
28/05/1956,0.757,3.083,3.84
04/06/1956,0.757,3.2187,3.9757
11/06/1956,0.757,2.0459,2.8029
18/06/1956,0.757,2.3201,3.0771
25/06/1956,0.757,2.9344,3.6914
02/07/1956,0.2,0.48,0.68
09/07/1956,0.2,0.48,0.68
16/07/1956,0.21143,0.48,0.69143
23/07/1956,0.2,0.48,0.68
30/07/1956,0.2,0.48,0.68
06/08/1956,0.2,0.48,0.68
13/08/1956,0.2,0.48,0.68
20/08/1956,0.2,0.48,0.68
27/08/1956,0.2,0.48,0.68
03/09/1956,0.2,0.48,0.68
10/09/1956,0.2,0.48,0.68
17/09/1956,0.2,0.48,0.68
24/09/1956,0.2,0.48,0.68
01/10/1956,0.2,0.48,0.68
08/10/1956,0.2,0.48,0.68
15/10/1956,0.2,0.48,0.68
22/10/1956,0.2,0.48,0.68
29/10/1956,0.2,0.48,0.68
05/11/1956,0.2,0.48,0.68
12/11/1956,0.2,0.48,0.68
19/11/1956,0.22,0.48,0.7
26/11/1956,0.2,0.48,0.68
03/12/1956,0.2,0.48,0.68
10/12/1956,0.2,0.48,0.68
17/12/1956,0.2,0.48,0.68
24/12/1956,0.2,0.48,0.68
01/01/1957,0.2,0.48,0.68
08/01/1957,0.2,0.48,0.68
15/01/1957,0.2,0.48,0.68
22/01/1957,0.2,0.48,0.68
29/01/1957,0.2,0.48,0.68
05/02/1957,0.2,0.48,0.68
12/02/1957,0.2,0.48,0.68
19/02/1957,0.2,0.48,0.68
26/02/1957,0.2,0.48,0.68
05/03/1957,0.2,0.48,0.68
12/03/1957,0.2,0.48,0.68
19/03/1957,0.2,0.48,0.68
26/03/1957,0.2,0.48,0.68
02/04/1957,0.2,0.48,0.68
09/04/1957,0.2,0.48,0.68
16/04/1957,0.757,2.9701,3.7271
23/04/1957,0.757,3.1944,3.9514
30/04/1957,0.757,3.3816,4.1386
07/05/1957,0.757,3.5016,4.2586
14/05/1957,0.757,3.513,4.27
21/05/1957,0.757,3.6373,4.3943
28/05/1957,0.757,3.7473,4.5043
04/06/1957,0.757,3.0187,3.7757
11/06/1957,0.757,3.3173,4.0743
18/06/1957,0.757,3.673,4.43
25/06/1957,0.757,3.603,4.36
02/07/1957,0.757,3.553,4.31
09/07/1957,0.66714,0.48,1.14714
16/07/1957,0.2,0.48,0.68
23/07/1957,0.757,1.2201,1.9771
30/07/1957,0.757,2.3774,3.1344
06/08/1957,0.69429,0.48,1.17429
13/08/1957,0.2,0.48,0.68
20/08/1957,0.2,0.48,0.68
27/08/1957,0.2,0.48,0.68
03/09/1957,0.2,0.48,0.68
10/09/1957,0.2,0.48,0.68
17/09/1957,0.2,0.48,0.68
24/09/1957,0.2,0.48,0.68
01/10/1957,0.2,0.48,0.68
08/10/1957,0.2,0.48,0.68
15/10/1957,0.2,0.48,0.68
22/10/1957,0.2,0.48,0.68
29/10/1957,0.2,0.48,0.68
05/11/1957,0.2,0.48,0.68
12/11/1957,0.2,0.48,0.68
19/11/1957,0.2,0.48,0.68
26/11/1957,0.42143,0.48,0.90143
03/12/1957,0.2,0.48,0.68
10/12/1957,0.2,0.48,0.68
17/12/1957,0.2,0.48,0.68
24/12/1957,0.2,0.48,0.68
01/01/1958,0.2,0.48,0.68
08/01/1958,0.2,0.48,0.68
15/01/1958,0.2,0.48,0.68
22/01/1958,0.2,0.48,0.68
29/01/1958,0.2,0.48,0.68
05/02/1958,0.2,0.48,0.68
12/02/1958,0.2,0.48,0.68
19/02/1958,0.2,0.48,0.68
26/02/1958,0.2,0.48,0.68
05/03/1958,0.2,0.48,0.68
12/03/1958,0.2,0.48,0.68
19/03/1958,0.2,0.48,0.68
26/03/1958,0.2,0.48,0.68
02/04/1958,0.2,0.48,0.68
09/04/1958,0.757,2.0473,2.8043
16/04/1958,0.757,2.6616,3.4186
23/04/1958,0.44571,0.48,0.92571
30/04/1958,0.757,1.2673,2.0243
07/05/1958,0.2,0.48,0.68
14/05/1958,0.2,0.48,0.68
21/05/1958,0.2,0.48,0.68
28/05/1958,0.2,0.48,0.68
04/06/1958,0.2,0.48,0.68
11/06/1958,0.2,0.48,0.68
18/06/1958,0.2,0.48,0.68
25/06/1958,0.2,0.48,0.68
02/07/1958,0.2,0.48,0.68
09/07/1958,0.2,0.48,0.68
16/07/1958,0.2,0.48,0.68
23/07/1958,0.757,2.165,2.922
30/07/1958,0.757,2.1187,2.8757
06/08/1958,0.757,1.453,2.21
13/08/1958,0.2,0.48,0.68
20/08/1958,0.2,0.48,0.68
27/08/1958,0.2,0.48,0.68
03/09/1958,0.2,0.48,0.68
10/09/1958,0.2,0.48,0.68
17/09/1958,0.2,0.48,0.68
24/09/1958,0.2,0.48,0.68
01/10/1958,0.2,0.48,0.68
08/10/1958,0.2,0.48,0.68
15/10/1958,0.2,0.48,0.68
22/10/1958,0.2,0.48,0.68
29/10/1958,0.33143,0.48,0.81143
05/11/1958,0.35469,0.48,0.83469
12/11/1958,0.2,0.48,0.68
19/11/1958,0.2,0.48,0.68
26/11/1958,0.757,3.1087,3.8657
03/12/1958,0.2,0.48,0.68
10/12/1958,0.2,0.48,0.68
17/12/1958,0.2,0.48,0.68
24/12/1958,0.2,0.48,0.68
01/01/1959,0.2,0.48,0.68
08/01/1959,0.2,0.48,0.68
15/01/1959,0.2,0.48,0.68
22/01/1959,0.2,0.48,0.68
29/01/1959,0.2,0.48,0.68
05/02/1959,0.757,0.84116,1.59816
12/02/1959,0.757,3.3187,4.0757
19/02/1959,0.757,2.2316,2.9886
26/02/1959,0.757,2.9101,3.6671
05/03/1959,0.2,0.48,0.68
12/03/1959,0.2,0.48,0.68
19/03/1959,0.757,2.4916,3.2486
26/03/1959,0.757,0.57729,1.33429
02/04/1959,0.2,0.48,0.68
09/04/1959,0.2,0.48,0.68
16/04/1959,0.2,0.48,0.68
23/04/1959,0.2,0.48,0.68
30/04/1959,0.2,0.48,0.68
07/05/1959,0.2,0.48,0.68
14/05/1959,0.757,1.7252,2.4822
21/05/1959,0.757,3.8716,4.6286
28/05/1959,0.757,4.1216,4.8786
04/06/1959,0.757,4.1444,4.9014
11/06/1959,0.757,4.1687,4.9257
18/06/1959,0.757,4.2544,5.0114
25/06/1959,0.40857,0.48,0.88857
02/07/1959,0.757,2.3801,3.1371
09/07/1959,0.757,3.4159,4.1729
16/07/1959,0.757,2.3687,3.1257
23/07/1959,0.757,3.7016,4.4586
30/07/1959,0.757,3.083,3.84
06/08/1959,0.757,3.8501,4.6071
13/08/1959,0.757,3.7259,4.4829
20/08/1959,0.757,4.2687,5.0257
27/08/1959,0.757,4.4401,5.1971
03/09/1959,0.757,4.5144,5.2714
10/09/1959,0.757,4.553,5.31
17/09/1959,0.757,4.6301,5.3871
24/09/1959,0.757,4.643,5.4
01/10/1959,0.757,4.6887,5.4457
08/10/1959,0.757,4.7116,5.4686
15/10/1959,0.757,4.3673,5.1243
22/10/1959,0.2,0.48,0.68
29/10/1959,0.2,0.48,0.68
05/11/1959,0.2,0.48,0.68
12/11/1959,0.2,0.48,0.68
19/11/1959,0.2,0.48,0.68
26/11/1959,0.2,0.48,0.68
03/12/1959,0.2,0.48,0.68
10/12/1959,0.2,0.48,0.68
17/12/1959,0.2,0.48,0.68
24/12/1959,0.2,0.48,0.68
01/01/1960,0.2,0.48,0.68
08/01/1960,0.2,0.48,0.68
15/01/1960,0.2,0.48,0.68
22/01/1960,0.2,0.48,0.68
29/01/1960,0.2,0.48,0.68
05/02/1960,0.2,0.48,0.68
12/02/1960,0.2,0.48,0.68
19/02/1960,0.2,0.48,0.68
26/02/1960,0.2,0.48,0.68
05/03/1960,0.2,0.48,0.68
12/03/1960,0.2,0.48,0.68
19/03/1960,0.2,0.48,0.68
26/03/1960,0.2,0.48,0.68
02/04/1960,0.2,0.48,0.68
09/04/1960,0.2,0.48,0.68
16/04/1960,0.2,0.48,0.68
23/04/1960,0.2,0.48,0.68
30/04/1960,0.757,1.0034,1.7604
07/05/1960,0.757,1.5759,2.3329
14/05/1960,0.65571,0.48,1.13571
21/05/1960,0.757,1.4659,2.2229
28/05/1960,0.757,1.9716,2.7286
04/06/1960,0.757,2.1973,2.9543
11/06/1960,0.757,2.3673,3.1243
18/06/1960,0.757,2.5659,3.3229
25/06/1960,0.757,2.7359,3.4929
02/07/1960,0.757,2.2801,3.0371
09/07/1960,0.48286,0.48,0.96286
16/07/1960,0.2,0.48,0.68
23/07/1960,0.2,0.48,0.68
30/07/1960,0.2,0.48,0.68
06/08/1960,0.2,0.48,0.68
13/08/1960,0.757,2.1687,2.9257
20/08/1960,0.65714,0.48,1.13714
27/08/1960,0.2,0.48,0.68
03/09/1960,0.2,0.48,0.68
10/09/1960,0.2,0.48,0.68
17/09/1960,0.2,0.48,0.68
24/09/1960,0.2,0.48,0.68
01/10/1960,0.2,0.48,0.68
08/10/1960,0.2,0.48,0.68
15/10/1960,0.2,0.48,0.68
22/10/1960,0.2,0.48,0.68
29/10/1960,0.2,0.48,0.68
05/11/1960,0.2,0.48,0.68
12/11/1960,0.2,0.48,0.68
19/11/1960,0.2,0.48,0.68
26/11/1960,0.2,0.48,0.68
03/12/1960,0.2,0.48,0.68
10/12/1960,0.2,0.48,0.68
17/12/1960,0.2,0.48,0.68
24/12/1960,0.2,0.48,0.68
01/01/1961,0.2,0.48,0.68
08/01/1961,0.2,0.48,0.68
15/01/1961,0.2,0.48,0.68
22/01/1961,0.2,0.48,0.68
29/01/1961,0.2,0.48,0.68
05/02/1961,0.2,0.48,0.68
12/02/1961,0.2,0.48,0.68
19/02/1961,0.2,0.48,0.68
26/02/1961,0.2,0.48,0.68
05/03/1961,0.2,0.48,0.68
12/03/1961,0.2,0.48,0.68
19/03/1961,0.757,0.81157,1.56857
26/03/1961,0.2,0.48,0.68
02/04/1961,0.2,0.48,0.68
09/04/1961,0.2,0.48,0.68
16/04/1961,0.2,0.48,0.68
23/04/1961,0.2,0.48,0.68
30/04/1961,0.2,0.48,0.68
07/05/1961,0.2,0.48,0.68
14/05/1961,0.2,0.48,0.68
21/05/1961,0.2,0.48,0.68
28/05/1961,0.757,2.0087,2.7657
04/06/1961,0.757,2.1959,2.9529
